id,tokens,intent
5093,what's the cheapest flight from columbus to st. louis round trip on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
150,what is the cost of a round trip ticket first class between oak and atl,"AskFlight, AskFlightWithCost"
1664,are there any nonstop flights from philadelphia to denver that arrive before 5 pm,AskFlight
1878,show me flights from miami to new york leaving on a sunday first class,AskFlight
492,show me the cheapest economy flights from miami to new york,"AskFlight, AskFlightWithCost"
2552,list the cheapest fare from charlotte to las vegas,"AskFlight, AskFlightWithCost"
4769,please list all united flights between pittsburgh and baltimore,"AskFlight, AskFlightWithAirline"
477,show me all prices of economy from baltimore to dallas,"AskFlight, AskFlightWithCost"
993,find the earliest breakfast flight from boston to oakland,AskFlight
4645,what's the lowest round trip fare from denver to atlanta,"AskFlight, AskFlightWithCost"
1083,i would like to fly united airlines from washington dc to denver colorado,"AskFlight, AskFlightWithAirline"
,show me all nationair flights from atlanta,"AskFlight, AskFlightWithAirline"
531,i need a connecting flight on continental on june fifth from chicago to seattle,"AskFlight, AskFlightWithAirline"
5335,what delta leaves boston for atlanta,"AskFlight, AskFlightWithAirline"
4640,what is the cheapest one way fare from boston to washington,"AskFlight, AskFlightWithCost"
1835,list all flights from new york to las vegas that fly nonstop on sunday and list flights from memphis to las vegas that fly nonstop on sunday,AskFlight
4867,list the tower air flights on mondays,"AskFlight, AskFlightWithAirline"
5249,what united airlines flights on june eighth go from westchester county to cincinnati,"AskFlight, AskFlightWithAirline"
4452,what is the price of american airlines flight 19 from new york to los angeles,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5017,which flights leave on wednesday april thirteenth from indianapolis and arrive in montreal in the morning,AskFlight
3505,what flights leave seattle on sunday on continental,"AskFlight, AskFlightWithAirline"
3382,all flights from long beach to phoenix,AskFlight
3857,i would like to fly from denver to pittsburgh and atlanta,AskFlight
2947,what is the fare from boston to oakland on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5268,list the flights from san francisco to philadelphia on american airlines,"AskFlight, AskFlightWithAirline"
2968,list the fares of us air flights from boston to philadelphia,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3503,what flights has continental from atlanta,"AskFlight, AskFlightWithAirline"
4472,give me the latest flight tomorrow on american airlines from milwaukee to tacoma,"AskFlight, AskFlightWithAirline"
4515,from las vegas to new york a nonstop twa and fare,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2680,i'd like also to book a one way flight from pittsburgh to atlanta the cheapest one on july twentieth,"AskFlight, AskFlightWithCost"
1524,display all flights from baltimore to boston on july twenty ninth,AskFlight
768,give me the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1904,what united airlines first class airfare flights are available from denver to baltimore on july three,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3035,show flights from pittsburgh to oakland on us airlines with fare information,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
797,what is the most expensive one way fare from boston to atlanta on american airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2963,show me the fares for delta flights from dallas to san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1611,i would like a twa flight from atlanta to san francisco with a stopover in denver,"AskFlight, AskFlightWithAirline"
1217,what type of aircraft leaves from boston to washington dc before 9 am,AskFlight
483,can you show me the flights from dallas to baltimore with economy fares,"AskFlight, AskFlightWithCost"
1667,what flights are there arriving in chicago after 9 pm on continental,"AskFlight, AskFlightWithAirline"
2932,how much does it cost to fly eastern airlines from atlanta to boston,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2547,what's the cheapest flight from atlanta to baltimore,"AskFlight, AskFlightWithCost"
2914,list the fares of midway airlines flights from boston to philadelphia,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2534,what is the cheapest flight from pittsburgh to atlanta,"AskFlight, AskFlightWithCost"
5134,july seventh what is the cost of a round trip ticket traveling first class on united airlines leaving from denver going to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2747,list round trip flights from orlando to kansas city,AskFlight
2417,what is the earliest flight in the morning to arrive in baltimore from boston,AskFlight
5172,show me the cheapest one way flight from san francisco to boston leaving san francisco after 9 pm,"AskFlight, AskFlightWithCost"
1708,show me the cheapest round trip between st. petersburg and detroit that arrives before 7 pm,"AskFlight, AskFlightWithCost"
4422,list all flights on united from san francisco to boston with fare code qx,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4687,how much does it cost to fly on delta from dallas to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4403,what's the price of the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3596,philadelphia to dallas saturday,AskFlight
4453,what is the first class fare on united flight 352 from denver to boston,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2446,what is the latest flight from san francisco to washington,AskFlight
4205,i want a flight from denver to atlanta,AskFlight
5128,what's the cheapest first class airfare from pittsburgh to san francisco,"AskFlight, AskFlightWithCost"
234,show me all the delta flights leaving or arriving at pittsburgh between 12 and 4 in the afternoon,"AskFlight, AskFlightWithAirline"
3394,please list all delta flights from kansas city to salt lake city,"AskFlight, AskFlightWithAirline"
3222,show me the flights on delta to atlanta in the morning,AskFlight
2932,how much does it cost to fly eastern airlines from atlanta to boston,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2307,what flights from new york to los angeles after 10 am,AskFlight
2140,northwest flights with stops in denver,"AskFlight, AskFlightWithAirline"
2795,show me round trip fares from denver to philadelphia,"AskFlight, AskFlightWithCost"
272,list the flights and time of arrival for flights arriving in dallas fort worth from boston before noon,AskFlight
1193,please inform me the type of aircraft used on a flight from atlanta to denver before 12 o'clock noon,AskFlight
4643,what is the cheapest fare from dallas to denver on delta,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1841,show me nonstop flights from miami to new york with coach class fares,"AskFlight, AskFlightWithCost"
4699,list the alaska airlines flights a departing from burbank,"AskFlight, AskFlightWithAirline"
2388,what is the last flight of the day to leave baltimore for boston,AskFlight
435,round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars,"AskFlight, AskFlightWithCost"
5093,what's the cheapest flight from columbus to st. louis round trip on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2360,is there an american airlines flight from houston to newark on june tenth after 3 pm,"AskFlight, AskFlightWithAirline"
2945,what are the prices of the flights from dallas to baltimore,"AskFlight, AskFlightWithCost"
5222,what is the cheapest way to travel round trip from milwaukee to san francisco,"AskFlight, AskFlightWithCost"
4954,do you have a twa flight leaving early in the morning to san francisco from denver,"AskFlight, AskFlightWithAirline"
4947,i would like a connecting flight from dallas to san francisco leaving after 4 o'clock,AskFlight
5094,how much does it cost to fly on twa from columbus to milwaukee,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1531,on november twenty third what flights are available between boston and denver,AskFlight
1471,show me the latest flight on wednesday from atlanta to washington dc,AskFlight
434,list the morning flights at a 124 dollars from atlanta to boston,"AskFlight, AskFlightWithCost"
1904,what united airlines first class airfare flights are available from denver to baltimore on july three,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1634,how much is the 718 am flight from las vegas to new york twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2321,i need to take a united airlines flight on june eighth from westchester county to cincinnati after 3 pm,"AskFlight, AskFlightWithAirline"
2932,how much does it cost to fly eastern airlines from atlanta to boston,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4939,i would like to see the economy fares for denver to philadelphia,"AskFlight, AskFlightWithCost"
5221,what is the cheapest one way fare from boston to baltimore,"AskFlight, AskFlightWithCost"
4422,list all flights on united from san francisco to boston with fare code qx,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4691,what does it cost to fly from boston to oakland on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3768,show flights from philadelphia to san francisco,AskFlight
