id,tokens,intent
4542,show me all flights from san francisco to new york nonstop,Flight
5381,give me a flight between boston and denver,Flight
5286,what flights are available from san francisco to pittsburgh on monday morning,Flight
4115,list flights between denver and pittsburgh,Flight
2885,i would like to book a flight from chicago to seattle on june first,Flight
1518,which flights arrive in burbank from las vegas on saturday april twenty third in the afternoon,Flight
734,i need to rent a car at tampa,NoFlight
1370,please list all flights from denver to philadelphia two saturdays from now,Flight
1021,i need the earliest flight from denver to boston that serves dinner,Flight
4352,all flights from baltimore to philadelphia less than 1000 dollars,Flight
4531,show me the airlines that fly from san francisco to boston,NoFlight
1733,what airlines fly from toronto to san diego,NoFlight
1465,which flights depart from toronto and arrive in washington dc,Flight
3074,show me all flights on southwest airlines from san diego to san francisco,Flight
676,how many flights does american airlines have from boston to atlanta,Flight
2585,find the cheapest one way fare from boston to san francisco,Flight
5140,what ground transport is available in charlotte,NoFlight
5116,nonstop flights denver to kansas city,Flight
5481,Milwaukee to Detroit .,Flight
731,can i get a taxi from long beach airport to downtown long beach,NoFlight
1490,flights from ontario to florida,Flight
723,what limousine service in toronto,NoFlight
4158,list all flights from indianapolis to seattle,Flight
2008,show me ground transportation in dallas please,NoFlight
5088,what is dl,NoFlight
3147,i need to fly from baltimore to dallas on tuesday evening,Flight
1038,i'd like to find a nonstop flight from boston to atlanta that leaves sometime in the afternoon and arrives in atlanta before evening,Flight
1400,please tell me the flights between boston and philadelphia next thursday,Flight
1234,show me the flights from love field to all other airports,Flight
100,what flights leave chicago and arrive in detroit around 6 pm next tuesday,Flight
504,okay what i would like to know is does twa flight 505 from charlotte to las vegas with a stop in st. louis serve dinner that's twa flight 505 or 163,Flight
3330,american flights from chicago to los angeles morning,Flight
4674,i'd like flights going from boston to atlanta leaving on august sixth in the afternoon,Flight
4748,st. petersburg to detroit,Flight
2322,what is the first flight after 8 am from boston to san francisco,Flight
159,flight numbers from chicago to seattle on continental,Flight
3538,show me the united flights from denver to baltimore,Flight
85,find me the earliest boston departure and the latest atlanta return trip so that i can be on the ground the maximum amount of time in atlanta and return to boston on the same day,Flight
1723,please show me airlines with flight service from boston to denver from denver to philadelphia and from philadelphia to boston,Flight
1339,i want a flight from los angeles to pittsburgh that arrives before 3 pm on tuesday,Flight
914,what does fn under fare code mean,NoFlight
1682,what airline is the flight originating in atlanta on november seventh at noon and arriving in san francisco at 210 pm,Flight
1685,find travel arrangements for a round trip flight from boston to pittsburgh arriving after 8 pm,Flight
5045,what are the flights from boston to san francisco leaving tomorrow,Flight
3312,i'd like a flight from boston to san francisco leaving in the afternoon any time please,Flight
729,can you rent a car at stapleton international airport in denver,NoFlight
3788,show me the flights from denver to westchester county,Flight
1591,what does ua stand for,NoFlight
2197,i'd like to fly from denver to pittsburgh with a stop in atlanta,Flight
4009,give me the flights from phoenix to milwaukee,Flight
3985,i would like to see all flights from baltimore to philadelphia,Flight
5388,please show flights arriving in philadelphia from denver,Flight
4270,i need information on flights from indianapolis to seattle,Flight
4435,what is the first flight that goes from atlanta to baltimore that serves breakfast,Flight
5294,can i have a morning flight from baltimore to newark please,Flight
3790,list flights from houston to san jose,Flight
4462,what type of aircraft are flying from cleveland to dallas before noon,NoFlight
5517,i need a flight from Los Angeles to Minneapolis thursday afternoon .,Flight
1524,display all flights from baltimore to boston on july twenty ninth,Flight
1074,what airlines fly between washington dc and columbus ohio,Flight
2834,what are flights between boston and pittsburgh on august tenth,Flight
634,i'd like a flight leaving atlanta august seventh and arriving in denver colorado august seventh leaving in the afternoon,Flight
1024,show me all flights from denver to pittsburgh which serve dinner,Flight
2450,what is the earliest flight flying from pittsburgh to atlanta on july fifth,Flight
4832,i need to go from philadelphia to dallas,Flight
1029,i want to fly from boston at 838 am and arrive in denver at 1110 in the morning,Flight
4616,what's the latest flight from san jose to houston,Flight
5214,what is the cheapest flight from dallas to baltimore,Flight
2241,after 12 pm on wednesday april sixth i would like to fly from long beach to columbus,Flight
3531,show me the northwest flights from detroit to st. petersburg,Flight
3799,i would like to fly from boston to san francisco,Flight
2828,can you show me what flights are available on december sixteen going from oakland to dallas,Flight
4762,only show continental flights,Flight
3013,give me flights on american airlines from milwaukee to phoenix,Flight
2824,on april sixth i would like to book an early morning flight from tampa to charlotte,Flight
5458,list these economy fares .,Flight
128,show me the flights from san diego to newark new jersey,Flight
2172,san francisco to boston please with a stopover in denver,Flight
1914,show me flights going from san francisco to pittsburgh first class on monday of leaving after 12 noon,Flight
4830,i'd like to see flights from pittsburgh to philadelphia,Flight
171,i'll need a rental car at the atlanta airport can you show me what's available,NoFlight
1722,show me airline abbreviations,NoFlight
2391,what is the first flight from boston to atlanta,Flight
1605,i need a flight from indianapolis to houston on twa,Flight
3528,show departures from atlanta for american,Flight
